symbol,company,industry_category_id,industry_category_name,industry_sub_category_id,industry_sub_category_name,industry_type_id,industry_type_name,list_date
SZ000609,ST中迪,S,综合,,,91.0,综合,1996-10-10
SZ000610,西安旅游,L,租赁和商务服务业,,,72.0,商务服务业,1996-09-26
SZ000612,焦作万方,C,制造业,CF,金属、非金属,32.0,有色金属冶炼和压延加工业,1996-09-26
SZ000615,*ST美谷,Q,卫生和社会工作,,,84.0,卫生,1996-10-16
SZ000617,中油资本,J,金融业,,,66.0,货币金融服务,1996-10-22
SZ000619,海螺新材,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,1996-10-23
SZ000620,盈新发展,K,房地产业,,,70.0,房地产业,1996-10-29
SZ000623,吉林敖东,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1996-10-28
SZ000625,长安汽车,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,1997-06-10
SZ000626,远大控股,F,批发和零售业,,,51.0,批发业,1996-11-28
SZ000627,*ST天茂,J,金融业,,,68.0,保险业,
SZ000628,高新发展,E,建筑业,,,47.0,房屋建筑业,1996-11-18
SZ000629,钒钛股份,C,制造业,CF,金属、非金属,32.0,有色金属冶炼和压延加工业,1996-11-15
SZ000630,铜陵有色,C,制造业,CF,金属、非金属,32.0,有色金属冶炼和压延加工业,1996-11-20
SZ000631,顺发恒能,K,房地产业,,,70.0,房地产业,1996-11-22
SZ000632,三木集团,F,批发和零售业,,,51.0,批发业,1996-11-21
SZ000633,合金投资,C,制造业,CF,金属、非金属,32.0,有色金属冶炼和压延加工业,1996-11-12
SZ000635,英力特,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1996-11-20
SZ000636,风华高科,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,1996-11-29
SZ000637,茂化实华,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1996-11-14
SZ000638,*ST万方,A,农、林、牧、渔业,,,5.0,农、林、牧、渔专业及辅助性活动,1996-11-26
SZ000639,西王食品,C,制造业,CA,食品、饮料、烟草,13.0,农副食品加工业,1996-11-26
SZ000650,仁和药业,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1996-12-10
SZ000651,格力电器,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,1996-11-18
SZ000652,泰达股份,F,批发和零售业,,,51.0,批发业,1996-11-28
SZ000655,金岭矿业,B,采矿业,,,8.0,黑色金属矿采选业,1996-11-28
SZ000656,*ST金科,K,房地产业,,,70.0,房地产业,1996-11-28
SZ000657,中钨高新,C,制造业,CF,金属、非金属,33.0,金属制品业,1996-12-05
SZ000659,珠海中富,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,1996-12-03
SZ000661,长春高新,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1996-12-18
SZ000663,永安林业,A,农、林、牧、渔业,,,2.0,林业,1996-12-06
SZ000665,湖北广电,I,信息传输、软件和信息技术服务业,,,63.0,电信、广播电视和卫星传输服务,1996-12-10
SZ000668,*ST荣控,K,房地产业,,,70.0,房地产业,1996-12-10
SZ000669,ST金鸿,D,电力、热力、燃气及水生产和供应业,,,45.0,燃气生产和供应业,1996-12-10
SZ000670,盈方微,F,批发和零售业,,,51.0,批发业,1996-12-17
SZ000672,上峰水泥,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,1996-12-18
SZ000676,智度股份,L,租赁和商务服务业,,,72.0,商务服务业,1996-12-24
SZ000677,恒天海龙,C,制造业,CB,纺织、服装、鞋帽,17.0,纺织业,1996-12-26
SZ000678,襄阳轴承,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,1997-01-06
SZ000679,大连友谊,F,批发和零售业,,,52.0,零售业,1997-01-24
SZ000680,山推股份,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,1997-01-22
SZ000681,视觉中国,I,信息传输、软件和信息技术服务业,,,64.0,互联网和相关服务,1997-01-21
SZ000682,东方电子,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,1997-01-21
SZ000683,博源化工,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1997-01-31
SZ000685,中山公用,D,电力、热力、燃气及水生产和供应业,,,46.0,水的生产和供应业,1997-01-23
SZ000686,东北证券,J,金融业,,,67.0,资本市场服务,1997-02-27
SZ000688,国城矿业,B,采矿业,,,9.0,有色金属矿采选业,1997-01-20
SZ000690,宝新能源,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,1997-01-28
SZ000691,*ST亚太,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1997-02-28
SZ000692,惠天热电,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,1997-02-27
SZ000695,滨海能源,C,制造业,CD,造纸、印刷、文教,23.0,印刷和记录媒介复制业,1997-02-18
SZ000697,*ST炼石,C,制造业,CG,专用、通用及交通运输设备,37.0,铁路、船舶、航空航天和其他运输设备制造业,1997-03-25
SZ000698,沈阳化工,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1997-02-20
SZ000700,模塑科技,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,1997-02-28
SZ000701,厦门信达,F,批发和零售业,,,51.0,批发业,1997-02-26
SZ000702,正虹科技,C,制造业,CA,食品、饮料、烟草,13.0,农副食品加工业,1997-03-18
SZ000703,恒逸石化,C,制造业,CE,石油、化学、生物医药,28.0,化学纤维制造业,1997-03-28
SZ000705,浙江震元,F,批发和零售业,,,51.0,批发业,1997-04-10
SZ000707,双环科技,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1997-04-15
SZ000708,中信特钢,C,制造业,CF,金属、非金属,31.0,黑色金属冶炼和压延加工业,1997-03-26
SZ000709,河钢股份,C,制造业,CF,金属、非金属,31.0,黑色金属冶炼和压延加工业,1997-04-16
SZ000710,贝瑞基因,M,科学研究和技术服务业,,,74.0,专业技术服务业,1997-04-22
SZ000711,ST京蓝,C,制造业,CJ,其他制造业,42.0,废弃资源综合利用业,1997-04-11
SZ000712,锦龙股份,J,金融业,,,67.0,资本市场服务,1997-04-15
SZ000713,国投丰乐,A,农、林、牧、渔业,,,5.0,农、林、牧、渔专业及辅助性活动,1997-04-22
SZ000715,中兴商业,F,批发和零售业,,,52.0,零售业,1997-05-08
SZ000716,黑芝麻,C,制造业,CA,食品、饮料、烟草,14.0,食品制造业,1997-04-18
SZ000717,中南股份,C,制造业,CF,金属、非金属,31.0,黑色金属冶炼和压延加工业,1997-05-08
SZ000718,苏宁环球,K,房地产业,,,70.0,房地产业,1997-04-08
SZ000719,中原传媒,R,文化、体育和娱乐业,,,86.0,新闻和出版业,1997-03-31
SZ000720,新能泰山,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,1997-05-09
SZ000721,西安饮食,H,住宿和餐饮业,,,62.0,餐饮业,1997-04-30
SZ000722,湖南发展,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,1997-05-22
SZ000723,美锦能源,C,制造业,CE,石油、化学、生物医药,25.0,石油、煤炭及其他燃料加工业,1997-05-15
SZ000725,京东方A,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2001-01-12
SZ000726,鲁泰A,C,制造业,CB,纺织、服装、鞋帽,17.0,纺织业,2000-12-25
SZ000727,冠捷科技,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,1997-05-20
SZ000728,国元证券,J,金融业,,,67.0,资本市场服务,1997-06-16
SZ000729,燕京啤酒,C,制造业,CA,食品、饮料、烟草,15.0,酒、饮料和精制茶制造业,1997-07-16
SZ000731,四川美丰,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1997-06-17
SZ000733,振华科技,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,1997-07-03
SZ000735,罗牛山,A,农、林、牧、渔业,,,3.0,畜牧业,1997-06-11
SZ000736,*ST中地,K,房地产业,,,70.0,房地产业,1997-04-25
SZ000737,北方铜业,C,制造业,CF,金属、非金属,32.0,有色金属冶炼和压延加工业,1997-04-28
SZ000738,航发控制,C,制造业,CG,专用、通用及交通运输设备,37.0,铁路、船舶、航空航天和其他运输设备制造业,1997-06-26
SZ000739,普洛药业,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1997-05-09
SZ000750,国海证券,J,金融业,,,67.0,资本市场服务,1997-07-09
SZ000751,锌业股份,C,制造业,CF,金属、非金属,32.0,有色金属冶炼和压延加工业,1997-06-26
SZ000752,ST西发,C,制造业,CA,食品、饮料、烟草,15.0,酒、饮料和精制茶制造业,1997-06-25
SZ000753,漳州发展,F,批发和零售业,,,52.0,零售业,1997-06-26
SZ000755,山西高速,G,交通运输、仓储和邮政业,,,54.0,道路运输业,1997-06-27
SZ000756,新华制药,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1997-08-06
SZ000757,浩物股份,F,批发和零售业,,,52.0,零售业,1997-06-27
SZ000758,中色股份,B,采矿业,,,9.0,有色金属矿采选业,1997-04-16
SZ000759,中百集团,F,批发和零售业,,,52.0,零售业,1997-05-19
SZ000761,本钢板材,C,制造业,CF,金属、非金属,31.0,黑色金属冶炼和压延加工业,1998-01-15
SZ000762,西藏矿业,B,采矿业,,,9.0,有色金属矿采选业,1997-07-08
SZ000766,通化金马,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1997-04-30
SZ000767,晋控电力,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,1997-06-09
SZ000768,中航西飞,C,制造业,CG,专用、通用及交通运输设备,37.0,铁路、船舶、航空航天和其他运输设备制造业,1997-06-26
SZ000776,广发证券,J,金融业,,,67.0,资本市场服务,1997-06-11
SZ000777,中核科技,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,1997-07-10
SZ000778,新兴铸管,C,制造业,CF,金属、非金属,33.0,金属制品业,1997-06-06
SZ000779,甘咨询,M,科学研究和技术服务业,,,74.0,专业技术服务业,1997-05-28
SZ000782,恒申新材,C,制造业,CE,石油、化学、生物医药,28.0,化学纤维制造业,1997-06-19
SZ000783,长江证券,J,金融业,,,67.0,资本市场服务,1997-07-31
SZ000785,居然智家,L,租赁和商务服务业,,,72.0,商务服务业,1997-07-11
SZ000786,北新建材,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,1997-06-06
SZ000788,北大医药,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1997-06-16
SZ000789,万年青,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,1997-09-23
SZ000790,华神科技,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1998-03-27
SZ000791,甘肃能源,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,1997-10-14
SZ000792,盐湖股份,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1997-09-04
SZ000793,ST华闻,R,文化、体育和娱乐业,,,86.0,新闻和出版业,1997-07-29
SZ000795,英洛华,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,1997-08-08
SZ000796,凯撒旅业,L,租赁和商务服务业,,,72.0,商务服务业,1997-07-03
SZ000797,中国武夷,K,房地产业,,,70.0,房地产业,1997-07-15
SZ000798,中水渔业,A,农、林、牧、渔业,,,4.0,渔业,1998-02-12
SZ000799,酒鬼酒,C,制造业,CA,食品、饮料、烟草,15.0,酒、饮料和精制茶制造业,1997-07-18
SZ000800,一汽解放,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,1997-06-18
SZ000801,四川九洲,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,1998-05-06
SZ000802,北京文化,R,文化、体育和娱乐业,,,87.0,广播、电视、电影和录音制作业,1998-01-08
SZ000803,山高环能,N,水利、环境和公共设施管理业,,,77.0,生态保护和环境治理业,1998-03-03
SZ000807,云铝股份,C,制造业,CF,金属、非金属,32.0,有色金属冶炼和压延加工业,1998-04-08
SZ000809,和展能源,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,1998-06-16
SZ000810,创维数字,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,1998-06-02
SZ000811,冰轮环境,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,1998-05-28
SZ000812,陕西金叶,C,制造业,CD,造纸、印刷、文教,23.0,印刷和记录媒介复制业,1998-06-23
SZ000813,德展健康,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1998-05-19
SZ000815,美利云,C,制造业,CD,造纸、印刷、文教,22.0,造纸和纸制品业,1998-06-09
SZ000816,智慧农业,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,1997-08-18
SZ000818,航锦科技,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1997-10-17
SZ000819,岳阳兴长,C,制造业,CE,石油、化学、生物医药,25.0,石油、煤炭及其他燃料加工业,1997-06-25
SZ000820,*ST节能,M,科学研究和技术服务业,,,74.0,专业技术服务业,1998-06-30
SZ000821,京山轻机,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,1998-06-26
SZ000822,山东海化,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1998-07-03
SZ000823,超声电子,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,1997-10-08
SZ000825,太钢不锈,C,制造业,CF,金属、非金属,31.0,黑色金属冶炼和压延加工业,1998-10-21
SZ000826,启迪环境,N,水利、环境和公共设施管理业,,,78.0,公共设施管理业,1998-02-25
SZ000828,东莞控股,G,交通运输、仓储和邮政业,,,54.0,道路运输业,1997-06-17
SZ000829,天音控股,F,批发和零售业,,,51.0,批发业,1997-12-02
SZ000830,鲁西化工,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1998-08-07
SZ000831,中国稀土,C,制造业,CF,金属、非金属,32.0,有色金属冶炼和压延加工业,1998-09-11
SZ000833,粤桂股份,S,综合,,,91.0,综合,1998-11-11
SZ000837,秦川机床,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,1998-09-28
SZ000838,财信发展,K,房地产业,,,70.0,房地产业,1997-06-26
SZ000839,国安股份,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,1997-10-31
SZ000848,承德露露,C,制造业,CA,食品、饮料、烟草,15.0,酒、饮料和精制茶制造业,1997-11-13
SZ000850,华茂股份,C,制造业,CB,纺织、服装、鞋帽,17.0,纺织业,1998-10-07
SZ000851,*ST高鸿,F,批发和零售业,,,52.0,零售业,
SZ000852,石化机械,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,1998-11-26
SZ000856,冀东装备,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,1998-08-13
SZ000858,五粮液,C,制造业,CA,食品、饮料、烟草,15.0,酒、饮料和精制茶制造业,1998-04-27
SZ000859,国风新材,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,1998-11-19
SZ000860,顺鑫农业,C,制造业,CA,食品、饮料、烟草,15.0,酒、饮料和精制茶制造业,1998-11-04
SZ000862,银星能源,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,1998-09-15
SZ000863,三湘印象,K,房地产业,,,70.0,房地产业,1997-09-25
SZ000868,安凯客车,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,1997-07-25
SZ000869,张裕A,C,制造业,CA,食品、饮料、烟草,15.0,酒、饮料和精制茶制造业,2000-10-26
SZ000875,吉电股份,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2002-09-26
SZ000876,新希望,C,制造业,CA,食品、饮料、烟草,13.0,农副食品加工业,1998-03-11
SZ000877,天山股份,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,1999-01-07
SZ000878,云南铜业,C,制造业,CF,金属、非金属,32.0,有色金属冶炼和压延加工业,1998-06-02
SZ000880,潍柴重机,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,1998-04-02
SZ000881,中广核技,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1998-09-02
SZ000882,华联股份,L,租赁和商务服务业,,,72.0,商务服务业,1998-06-16
SZ000883,湖北能源,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,1998-05-19
SZ000885,城发环境,N,水利、环境和公共设施管理业,,,77.0,生态保护和环境治理业,1999-03-19
SZ000886,海南高速,G,交通运输、仓储和邮政业,,,54.0,道路运输业,1998-01-23
SZ000887,中鼎股份,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,1998-12-03
SZ000888,峨眉山A,N,水利、环境和公共设施管理业,,,78.0,公共设施管理业,1997-10-21
SZ000889,中嘉博创,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,1997-12-18
SZ000890,法尔胜,C,制造业,CF,金属、非金属,33.0,金属制品业,1999-01-19
SZ000892,欢瑞世纪,R,文化、体育和娱乐业,,,87.0,广播、电视、电影和录音制作业,1999-01-15
SZ000893,亚钾国际,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1998-12-24
SZ000895,双汇发展,C,制造业,CA,食品、饮料、烟草,13.0,农副食品加工业,1998-12-10
SZ000897,津滨发展,K,房地产业,,,70.0,房地产业,1999-04-22
SZ000898,鞍钢股份,C,制造业,CF,金属、非金属,31.0,黑色金属冶炼和压延加工业,1997-12-25
SZ000899,赣能股份,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,1997-11-26
SZ000900,现代投资,G,交通运输、仓储和邮政业,,,54.0,道路运输业,1999-01-28
SZ000901,航天科技,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,1999-04-01
SZ000902,新洋丰,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1999-04-08
SZ000903,ST云动,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,1999-04-15
SZ000905,厦门港务,F,批发和零售业,,,51.0,批发业,1999-04-29
SZ000906,浙商中拓,L,租赁和商务服务业,,,72.0,商务服务业,1999-07-07
SZ000908,ST景峰,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1999-02-03
SZ000909,ST数源,K,房地产业,,,70.0,房地产业,1999-05-07
SZ000910,大亚圣象,C,制造业,CC,木材、家具,20.0,木材加工和木、竹、藤、棕、草制品业,1999-06-30
SZ000911,广农糖业,C,制造业,CA,食品、饮料、烟草,13.0,农副食品加工业,1999-05-27
SZ000912,泸天化,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1999-06-03
SZ000913,钱江摩托,C,制造业,CG,专用、通用及交通运输设备,37.0,铁路、船舶、航空航天和其他运输设备制造业,1999-05-14
SZ000915,华特达因,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1999-06-09
SZ000917,电广传媒,I,信息传输、软件和信息技术服务业,,,63.0,电信、广播电视和卫星传输服务,1999-03-25
SZ000919,金陵药业,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1999-11-18
SZ000920,沃顿科技,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1999-06-16
SZ000921,海信家电,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,1999-07-13
SZ000922,佳电股份,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,1999-06-18
SZ000923,河钢资源,B,采矿业,,,8.0,黑色金属矿采选业,1999-07-14
SZ000925,众合科技,C,制造业,CG,专用、通用及交通运输设备,37.0,铁路、船舶、航空航天和其他运输设备制造业,1999-06-11
SZ000926,福星股份,K,房地产业,,,70.0,房地产业,1999-06-18
SZ000927,中国铁物,L,租赁和商务服务业,,,72.0,商务服务业,1999-07-27
SZ000928,中钢国际,E,建筑业,,,48.0,土木工程建筑业,1999-03-12
SZ000929,*ST兰黄,C,制造业,CA,食品、饮料、烟草,15.0,酒、饮料和精制茶制造业,1999-06-23
SZ000930,中粮科技,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1999-07-12
SZ000931,中关村,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1999-07-12
SZ000932,华菱钢铁,C,制造业,CF,金属、非金属,31.0,黑色金属冶炼和压延加工业,1999-08-03
SZ000933,神火股份,C,制造业,CF,金属、非金属,32.0,有色金属冶炼和压延加工业,1999-08-31
SZ000935,四川双马,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,1999-08-24
SZ000936,华西股份,C,制造业,CE,石油、化学、生物医药,28.0,化学纤维制造业,1999-08-10
SZ000937,冀中能源,B,采矿业,,,6.0,煤炭开采和洗选业,1999-09-09
SZ000938,紫光股份,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,1999-11-04
SZ000948,南天信息,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,1999-10-14
SZ000949,新乡化纤,C,制造业,CE,石油、化学、生物医药,28.0,化学纤维制造业,1999-10-21
SZ000950,重药控股,F,批发和零售业,,,51.0,批发业,1999-09-16
SZ000951,中国重汽,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,1999-11-25
SZ000952,广济药业,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1999-11-12
SZ000953,河化股份,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1999-12-02
SZ000955,欣龙控股,C,制造业,CB,纺织、服装、鞋帽,17.0,纺织业,1999-12-09
SZ000957,中通客车,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2000-01-13
SZ000958,电投产融,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,1999-12-23
SZ000959,首钢股份,C,制造业,CF,金属、非金属,31.0,黑色金属冶炼和压延加工业,1999-12-16
SZ000960,锡业股份,C,制造业,CF,金属、非金属,32.0,有色金属冶炼和压延加工业,2000-02-21
SZ000962,东方钽业,C,制造业,CF,金属、非金属,32.0,有色金属冶炼和压延加工业,2000-01-20
SZ000963,华东医药,F,批发和零售业,,,52.0,零售业,2000-01-27
SZ000965,天保基建,K,房地产业,,,70.0,房地产业,2000-04-06
SZ000966,长源电力,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2000-03-16
SZ000967,盈峰环境,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2000-03-30
SZ000968,蓝焰控股,B,采矿业,,,7.0,石油和天然气开采业,2000-06-22
SZ000969,安泰科技,C,制造业,CF,金属、非金属,33.0,金属制品业,2000-05-29
SZ000970,中科三环,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2000-04-20
SZ000972,*ST中基,C,制造业,CA,食品、饮料、烟草,13.0,农副食品加工业,2000-09-26
SZ000973,佛塑科技,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,2000-05-25
SZ000975,山金国际,B,采矿业,,,9.0,有色金属矿采选业,2000-06-08
SZ000977,浪潮信息,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2000-06-08
SZ000978,桂林旅游,N,水利、环境和公共设施管理业,,,78.0,公共设施管理业,2000-05-18
SZ000980,众泰汽车,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2000-06-16
SZ000981,山子高科,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2000-06-22
SZ000983,山西焦煤,B,采矿业,,,6.0,煤炭开采和洗选业,2000-07-26
SZ000985,大庆华科,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2000-07-26
SZ000987,越秀资本,J,金融业,,,69.0,其他金融业,2000-07-18
SZ000988,华工科技,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2000-06-08
SZ000989,九芝堂,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2000-06-28
SZ000990,诚志股份,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2000-07-06
SZ000993,闽东电力,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2000-07-31
SZ000995,皇台酒业,C,制造业,CA,食品、饮料、烟草,15.0,酒、饮料和精制茶制造业,2000-08-07
SZ000997,新大陆,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2000-08-07
SZ000998,隆平高科,A,农、林、牧、渔业,,,5.0,农、林、牧、渔专业及辅助性活动,2000-12-11
SZ000999,华润三九,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2000-03-09
SZ001201,东瑞股份,A,农、林、牧、渔业,,,3.0,畜牧业,2021-04-28
SZ001202,炬申股份,G,交通运输、仓储和邮政业,,,58.0,多式联运和运输代理业,2021-04-29
SZ001203,大中矿业,B,采矿业,,,8.0,黑色金属矿采选业,2021-05-10
SZ001205,盛航股份,G,交通运输、仓储和邮政业,,,55.0,水上运输业,2021-05-13
SZ001206,依依股份,C,制造业,CJ,其他制造业,41.0,其他制造业,2021-05-18
SZ001207,联科科技,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2021-06-23
SZ001208,华菱线缆,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2021-06-24
SZ001209,洪兴股份,C,制造业,CB,纺织、服装、鞋帽,18.0,纺织服装、服饰业,2021-07-23
SZ001210,金房能源,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2021-07-29
SZ001211,双枪科技,C,制造业,CC,木材、家具,20.0,木材加工和木、竹、藤、棕、草制品业,2021-08-05
SZ001212,中旗新材,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,2021-08-23
SZ001213,中铁特货,G,交通运输、仓储和邮政业,,,53.0,铁路运输业,2021-09-08
SZ001215,千味央厨,C,制造业,CA,食品、饮料、烟草,14.0,食品制造业,2021-09-06
SZ001216,华瓷股份,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,2021-10-19
SZ001217,华尔泰,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2021-09-29
SZ001218,丽臣实业,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2021-10-15
SZ001219,青岛食品,C,制造业,CA,食品、饮料、烟草,14.0,食品制造业,2021-10-21
SZ001220,,,,,,,,2026-02-03
SZ001221,,,,,,,,2025-07-30
SZ001222,源飞宠物,C,制造业,CJ,其他制造业,41.0,其他制造业,2022-08-18
SZ001223,欧克科技,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2022-12-12
SZ001225,和泰机电,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2023-02-22
SZ001226,拓山重工,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2022-06-22
SZ001227,兰州银行,J,金融业,,,66.0,货币金融服务,2022-01-17
SZ001228,永泰运,L,租赁和商务服务业,,,72.0,商务服务业,2022-04-29
SZ001229,魅视科技,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2022-08-08
SZ001230,劲旅环境,N,水利、环境和公共设施管理业,,,78.0,公共设施管理业,2022-07-15
SZ001231,农心科技,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2022-08-19
SZ001233,,,,,,,,2025-11-25
SZ001234,泰慕士,C,制造业,CB,纺织、服装、鞋帽,18.0,纺织服装、服饰业,2022-01-11
SZ001236,弘业期货,J,金融业,,,67.0,资本市场服务,2022-08-05
SZ001238,浙江正特,C,制造业,CC,木材、家具,21.0,家具制造业,2022-09-19
